line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_source,customs_office_source,origin_source,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,customs_region_province,customs_region_hinterland,customs_office,origin,origin_province,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,product_reexportations,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty
298,National toutes directions partenaires manquants,1789,Flandre,les4villesansatiques,Les 4 villes hanséatiques,Imports,Fer ; ouvré,fer ouvré,360,1200,livres,livres,.3,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Villes hanséatiques,Nord,Villes hanséatiques,Villes hanséatiques,Villes hanséatiques,Not Outre-mers,483,ouvrages de fer,6j,x,Hardware,0,Hors Canada,,0,not a medical product,933,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,587.40002,,0,0,0,1,1,0,360,1,0,0
299,National toutes directions partenaires manquants,1789,Flandre,hollande,Hollande,Imports,Fer ; ouvré,fer ouvré,9675,32250,livres,livres,.3,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,483,ouvrages de fer,6j,x,Hardware,0,Hors Canada,,0,not a medical product,933,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,15786.375,,0,0,0,1,1,0,9675,1,0,0
300,National toutes directions partenaires manquants,1789,Flandre,etatsdelempereur,États de l'Empereur,Imports,Fer ; ouvré,fer ouvré,7417,24725,livres,livres,.2999797775530839,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,États de l'Empereur,Flandre et autres états de l'Empereur,États de l'Empereur,Flandres,États de l'Empereur,Not Outre-mers,483,ouvrages de fer,6j,x,Hardware,0,Hors Canada,,0,not a medical product,933,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,12102.888,,0,0,0,1,1,0,7417,1,0,0
301,National toutes directions partenaires manquants,1789,Flandre,angleterre,Angleterre,Imports,Fer ; ouvré,fer ouvré,27467,12330,livres,livres,2.227656123276561,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,483,ouvrages de fer,6j,x,Hardware,0,Hors Canada,,0,not a medical product,933,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,6035.5352,,0,0,0,1,1,0,27467,1,0,3.6379788e-12
302,National toutes directions partenaires manquants,1789,Flandre,les4villesansatiques,Les 4 villes hanséatiques,Imports,Fer ; en choux,fer en choux,1273,3637,livres,livres,.350013747594171,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Villes hanséatiques,Nord,Villes hanséatiques,Villes hanséatiques,Villes hanséatiques,Not Outre-mers,4,fer en choux,6j,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,6,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,1780.3115,,0,0,0,1,1,0,1273,1,0,0
303,National toutes directions partenaires manquants,1789,Flandre,angleterre,Angleterre,Imports,Fer ; en choux,fer en choux,22343,7133,livres,livres,3.13234263283331,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,4,fer en choux,6j,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,6,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,3491.6035,,0,0,0,1,1,0,22343,1,0,0
304,National toutes directions partenaires manquants,1789,Flandre,etatsdelempereur,États de l'Empereur,Imports,Fer ; en choux,fer en choux,218953,625581,livres,livres,.3499994405200925,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,États de l'Empereur,Flandre et autres états de l'Empereur,États de l'Empereur,Flandres,États de l'Empereur,Not Outre-mers,4,fer en choux,6j,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,6,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,306221.91,,0,0,0,1,1,0,218953,1,0,0
305,National toutes directions partenaires manquants,1789,Flandre,hollande,Hollande,Imports,Fer ; en choux,fer en choux,1765,7900,livres,livres,.2234177215189873,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,4,fer en choux,6j,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,6,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,3867.05,,0,0,0,1,1,0,1765,1,0,0
306,National toutes directions partenaires manquants,1789,Flandre,etatsdelempereur,États de l'Empereur,Imports,Fer ; en ancres,fer en ancres,500,,,unité manquante,,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,États de l'Empereur,Flandre et autres états de l'Empereur,États de l'Empereur,Flandres,États de l'Empereur,Not Outre-mers,151,ancres de fer,7,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,448,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Bâtiments de mer et apparaux,No link with beaver,,,,Machines et moyens de transport y compris sellerie,Machines and transportation,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,500,0,0,
307,National toutes directions partenaires manquants,1789,Flandre,hollande,Hollande,Imports,Fer ; en bottes,fer en bottes,18036,120240,livres,livres,.15,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,16,fer en bottes,6j,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,19,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,58857.48,,0,0,0,1,1,0,18036,1,0,0
308,National toutes directions partenaires manquants,1789,Flandre,hollande,Hollande,Imports,Fer ; en poêles,fer en poêles,2325,9300,livres,livres,.25,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,2,poêles de fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,50,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,4552.3501,,0,0,0,1,1,0,2325,1,0,0
309,National toutes directions partenaires manquants,1789,Flandre,danemarketnorvge,Danemark-Norvège,Imports,Fer ; en barres,fer en barres,4235,24200,livres,livres,.175,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Danemark et Norvège,Nord,Danemark et Norvège,Danemark,Danemark et ses colonies,Not Outre-mers,1210,barres de fer,6j,x,,0,Hors Canada,,0,not a medical product,2165,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,11845.9,,0,0,0,1,1,0,4235,1,0,0
310,National toutes directions partenaires manquants,1789,Flandre,prusse,Prusse,Imports,Fer ; en barres,fer en barres,5250,30000,livres,livres,.175,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Prusse,Nord,Prusse,Prusse,Prusse,Not Outre-mers,1210,barres de fer,6j,x,,0,Hors Canada,,0,not a medical product,2165,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,14685,,0,0,0,1,1,0,5250,1,0,0
311,National toutes directions partenaires manquants,1789,Flandre,russie,Russie,Imports,Fer ; en barres,fer en barres,31993,182820,livres,livres,.1749972650694672,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Russie,Nord,Russie,Russie,Nord,Not Outre-mers,1210,barres de fer,6j,x,,0,Hors Canada,,0,not a medical product,2165,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,89490.391,,0,0,0,1,1,0,31993,1,0,3.6379788e-12
312,National toutes directions partenaires manquants,1789,Flandre,sude,Suède,Imports,Fer ; en barres,fer en barres,323814,1900000,livres,livres,.1704284210526316,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Suède,Nord,Suède et ses colonies,Suède,Suède et ses colonies,Not Outre-mers,1210,barres de fer,6j,x,,0,Hors Canada,,0,not a medical product,2165,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,930050,,0,0,0,1,1,0,323814,1,0,0
313,National toutes directions partenaires manquants,1789,Flandre,hollande,Hollande,Imports,Fer ; en barres,fer en barres,45295,261686,livres,livres,.1730891220776045,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,1210,barres de fer,6j,x,,0,Hors Canada,,0,not a medical product,2165,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,128095.3,,0,0,0,1,1,0,45295,1,0,0
314,National toutes directions partenaires manquants,1789,Flandre,etatsdelempereur,États de l'Empereur,Imports,Fer ; en cercles,fer en cercles,2464,12320,livres,livres,.2,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,États de l'Empereur,Flandre et autres états de l'Empereur,États de l'Empereur,Flandres,États de l'Empereur,Not Outre-mers,216,cercles de fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,363,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,6030.6401,,0,0,0,1,1,0,2464,1,0,0
315,National toutes directions partenaires manquants,1789,Flandre,hollande,Hollande,Imports,Fer ; en cercles,fer en cercles,320,1600,livres,livres,.2,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,216,cercles de fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,363,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,783.20001,,0,0,0,1,1,0,320,1,0,0
316,National toutes directions partenaires manquants,1789,Flandre,sude,Suède,Imports,Fer ; en cercles,fer en cercles,115,575,livres,livres,.2,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Suède,Nord,Suède et ses colonies,Suède,Suède et ses colonies,Not Outre-mers,216,cercles de fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,363,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,281.46249,,0,0,0,1,1,0,115,1,0,0
317,National toutes directions partenaires manquants,1789,Flandre,angleterre,Angleterre,Imports,Fer ; en cercles,fer en cercles,13293,,,unité manquante,,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,216,cercles de fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,363,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,13293,0,0,
318,National toutes directions partenaires manquants,1789,Flandre,angleterre,Angleterre,Imports,Fer ; en ferailles,fer en ferraille,1125,2250,livres,livres,.5,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,10,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,1,ferraille,6j,x,,0,Peut-être Canada,,0,not a medical product,16,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Métaux divers et mélangés,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Métaux,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.4895,0,1101.375,,0,0,0,1,1,0,1125,1,0,0
